x, y, z, sig1, sig2, sig3, S1-x, S1-y, S1-z, S2-x, S2-y, S2-z, S3-x, S3-y, S3-z, sxx, sxy, sxz, syy, syz, szz
4278.61 1024.53 476.457 -5.853e+07 -5.23744e+07 -3.48064e+07 0.6099 0.774596 -0.167399 0.647041 -0.608696 -0.459159 -0.457558 0.171727 -0.872439 -5.09861e+07 -4.28845e+06 7.64145e+06 -5.55497e+07 -1.83389e+06 -3.9175e+07
4328.59 1024.44 436.529 -435384 -124954 19917.2 0.702776 0.654842 0.278007 -0.586079 0.75444 -0.29552 -0.403259 0.0447504 0.913991 -254715 -145476 -114047 -257782 -50588.5 -27924.1
4378.77 1024.34 396.375 -3.22609e+07 -3.02549e+07 -1.82609e+07 0.176196 0.955759 0.235543 0.278054 -0.277866 0.919498 0.944267 -0.0965183 -0.314711 -1.96228e+07 -1.43094e+06 -3.64753e+06 -3.19756e+07 -87284.5 -2.91782e+07
4428.73 1024.34 306.782 -2.57101e+06 -1.94902e+06 -24120.2 0.653825 -0.524614 -0.545246 0.59387 0.802333 -0.05984 0.468861 -0.28468 0.836138 -1.79176e+06 -43583.4 976360 -1.96421e+06 -636103 -788185
4478.59 1024.34 266.936 -6.52292e+06 -6.07285e+06 -143821 0.734109 -0.593857 -0.329269 0.663659 0.730088 0.162874 0.143672 -0.33809 0.930083 -6.19302e+06 -91786.9 901067 -5.55386e+06 -1.9524e+06 -992717
4528.25 1024.36 276.512 -1.31931e+06 25318.5 57607.8 0.590427 -0.127738 0.796918 -0.0486723 0.979964 0.193138 -0.805622 -0.152822 0.57238 -422467 105387 -647566 4132.48 134054 -818047
4578.91 1025.11 136.794 -4.32714e+07 -3.38374e+07 -2.15852e+07 0.836375 -0.303798 -0.456271 0.33478 -0.376003 0.864028 -0.43405 -0.875402 -0.212774 -3.81284e+07 7.05252e+06 4.73169e+06 -2.53188e+07 974441 -3.52467e+07
4628.92 1024.72 46.9235 -5.41241e+06 -2.43961e+06 -1.41743e+06 0.353832 0.875757 -0.328408 -0.613632 0.482351 0.625135 0.705874 -0.0196716 0.708064 -2.30249e+06 -935377 856335 -4.7192e+06 840754 -2.24776e+06
4679.12 1024.49 56.8643 -508676 375878 672178 -0.107741 -0.418296 0.901898 0.712111 0.600571 0.363611 -0.693751 0.681427 0.233167 508216 -179938 38024.2 358692 380785 -327528
4728.69 1024.5 -33.0073 -1.0889e+08 -9.86322e+07 -4.87536e+07 0.241982 0.966851 0.08151 0.838688 -0.166182 -0.518638 -0.4879 0.193863 -0.8511 -8.73594e+07 -7.11767e+06 2.05098e+07 -1.06346e+08 -9.03816e+06 -6.25698e+07
4777.96 1024.04 -22.4329 -9.3814e+07 -8.09598e+07 -6.08179e+07 0.436606 0.824042 0.361012 0.840302 -0.516865 0.163535 0.321354 0.231958 -0.91811 -8.13301e+07 -3.12333e+06 -7.9687e+06 -8.86047e+07 -8.11346e+06 -6.5657e+07
4827.91 1024.24 -13.2029 -1.44386e+07 -1.21922e+07 -7.69529e+06 0.653818 -0.126024 0.746083 -0.0931105 0.965138 0.244622 -0.750901 -0.229406 0.61929 -1.06169e+07 959746 -3.18698e+06 -1.19913e+07 -427664 -1.1718e+07
4877.94 1024.26 -3.15147 -4.10098e+07 -3.70182e+07 -3.5283e+07 -0.151138 0.0099404 0.988463 0.988361 0.0190257 0.150931 -0.0173059 0.99977 -0.0127002 -3.71088e+07 -24025.2 596701 -3.52842e+07 -61252.4 -4.09179e+07
4927.9 1024.29 6.86432 -2.26595e+07 -1.59408e+07 -1.11487e+07 0.403855 -0.0792608 0.911383 0.116986 0.992535 0.034479 -0.907312 0.0926947 0.410113 -1.30917e+07 -187958 -4.25607e+06 -1.59418e+07 667512 -2.07155e+07
77.8247 1074.32 -14.6944 -2.10701e+07 -1.81878e+07 -1.04701e+07 -0.396319 0.801007 -0.448686 0.897355 0.234617 -0.373777 -0.194129 -0.550766 -0.81177 -1.83497e+07 1.74016e+06 703681 -1.7696e+07 4.48644e+06 -1.36823e+07
127.857 1074.3 -39.4163 -9.4213e+07 -8.07621e+07 -7.9377e+07 0.221979 -0.168058 0.960459 0.865895 0.486841 -0.114938 -0.448275 0.857171 0.253589 -8.11466e+07 -30440.2 -3.02522e+06 -8.01243e+07 2.47224e+06 -9.30813e+07
177.592 1074.34 -14.486 -8.55791e+07 -7.01509e+07 -6.76958e+07 0.641315 0.0560783 0.765225 0.427519 0.802048 -0.417069 -0.637136 0.594621 0.490391 -7.54997e+07 -1.48496e+06 -8.33849e+06 -6.93314e+07 53818.9 -7.85948e+07
227.492 1074.31 -39.6171 -6.55395e+07 -6.42152e+07 -5.68354e+07 -0.518475 0.407417 0.751794 0.730109 -0.246734 0.637231 0.445112 0.87928 -0.169533 -6.31091e+07 3.16805e+06 -40712.3 -5.87294e+07 -1.50571e+06 -6.47516e+07
277.344 1074.32 -14.64 -5.31041e+07 -4.45678e+07 -3.8843e+07 0.532774 -0.00311923 0.846252 -0.468682 0.831537 0.298133 -0.70462 -0.555461 0.441559 -4.41485e+07 2.25481e+06 -5.62984e+06 -4.28016e+07 -1.38159e+06 -4.95648e+07
327.304 1074.39 -39.7098 -5.50467e+07 -5.32739e+07 -4.58622e+07 0.243381 0.324366 0.914086 0.917062 -0.383849 -0.107963 0.315852 0.86455 -0.390885 -5.26395e+07 1.88396e+06 -1.30947e+06 -4.79206e+07 -3.03036e+06 -5.36228e+07
377.622 1074.37 -14.4743 -819739 -649576 59069.2 0.219313 0.931804 -0.289213 0.144448 0.262152 0.954155 0.964902 -0.251034 -0.0771043 2014.16 -206424 -41928.7 -752663 59573.5 -659596
427.237 1074.43 -39.2448 -1.59612e+06 -1.24701e+06 -319067 -0.350445 0.759106 0.548587 0.920668 0.386732 0.0529966 -0.171926 0.523639 -0.834412 -1.26245e+06 9332.4 200236 -1.19374e+06 -550828 -705998
477.012 1073.74 35.4751 -1.23569e+06 -151665 3458.65 -0.365142 0.926503 0.0909061 0.087721 -0.0629722 0.994153 0.92681 0.370981 -0.0582799 -162950 420069 27604 -1.06085e+06 -94656 -160097
526.748 1073.94 110.44 -4.49509e+06 -2.78027e+06 441365 0.11495 0.240118 0.963914 0.763997 -0.641551 0.0687053 0.634897 0.72853 -0.257196 -1.50431e+06 1.44281e+06 -716075 -1.16924e+06 -1.00055e+06 -4.16045e+06
576.82 1074.38 135.281 -1.58439e+07 -1.36834e+07 -5.26889e+06 -0.371583 0.67773 0.634514 0.532955 -0.403903 0.74352 0.760187 0.614447 -0.211116 -9.11908e+06 4.47445e+06 -841015 -1.14989e+07 -2.02062e+06 -1.41782e+07
626.96 1074.56 160.196 -6.8809e+07 -5.68159e+07 -5.54598e+07 -0.510688 0.771899 0.378642 0.64055 0.635355 -0.4313 -0.573492 0.0222798 -0.818908 -5.94977e+07 4.71034e+06 2.95597e+06 -6.39611e+07 -3.53e+06 -5.76259e+07
677.049 1074.58 235.277 -3.76981e+07 -2.7584e+07 -2.51609e+07 0.91004 0.0446638 -0.412107 -0.107703 0.985511 -0.131028 0.400284 0.163625 0.901665 -3.5572e+07 -252387 4.66769e+06 -2.75393e+07 543661 -2.73317e+07
726.963 1074.48 260.231 -4.6919e+07 -4.63526e+07 -3.1981e+07 -0.553971 0.822566 0.128454 0.815552 0.505165 0.282284 0.167306 0.261138 -0.950692 -4.61242e+07 885988 -2.2456e+06 -4.57558e+07 -3.62776e+06 -3.33727e+07
776.958 1074.25 335.064 -3.01901e+06 -2.40366e+06 -1.0749e+06 0.356056 0.914416 0.192531 0.519773 -0.365018 0.772397 0.77657 -0.174944 -0.605256 -1.68034e+06 -380869 -666731 -2.87752e+06 32361.8 -1.93969e+06
827.078 1074.35 410.052 -1.04606e+07 -8.29481e+06 -4.82733e+06 0.35494 -0.277487 0.892759 0.921601 0.264284 -0.284262 -0.157063 0.923664 0.349537 -8.48211e+06 -289731 -876642 -5.50327e+06 1.65602e+06 -9.59732e+06
876.985 1074.46 384.969 -4.36942e+07 -3.70937e+07 -2.99316e+07 -0.508057 0.709579 0.488238 0.842034 0.528468 0.108168 -0.181264 0.466069 -0.865981 -3.85621e+07 1.77448e+06 2.76152e+06 -3.88613e+07 -5.17737e+06 -3.32961e+07
927.098 1074.32 459.94 -1.28803e+07 -9.97618e+06 -7.63053e+06 -0.100835 0.978234 0.181359 0.833616 -0.0164284 0.5521 0.543062 0.206854 -0.813815 -9.31394e+06 549963 -983554 -1.26549e+07 -910100 -8.51819e+06
977.036 1074.45 434.906 -5.04789e+07 -4.07819e+07 -3.64008e+07 -0.541887 0.725602 0.424099 0.828016 0.547399 0.121426 -0.144044 0.41696 -0.897438 -4.35385e+07 3.54965e+06 2.79484e+06 -4.51257e+07 -4.62342e+06 -3.89975e+07
1027.14 1074.32 509.886 -9.21202e+06 -5.56429e+06 -2.87527e+06 0.0365817 0.971036 0.236115 0.705464 -0.192439 0.68212 0.707801 0.141617 -0.692071 -4.22202e+06 139963 -1.34872e+06 -8.94985e+06 -1.09988e+06 -4.47971e+06
1077.13 1074.52 485.009 -5.85379e+06 -3.37133e+06 -1.15707e+06 -0.571895 0.766726 0.291665 0.785905 0.61401 -0.0731066 -0.235138 0.187411 -0.953723 -4.06082e+06 990952 910640 -4.75292e+06 -950919 -1.56845e+06
1127.13 1074.57 510.014 -4.33322e+07 -4.16645e+07 -2.49419e+07 -0.147584 0.988999 0.0100139 0.952832 0.139457 0.269562 0.2652 0.0493245 -0.962931 -4.05247e+07 462157 -4.26798e+06 -4.3255e+07 -810776 -2.61588e+07
1177.04 1074.47 584.784 -1.60982e+07 -1.10019e+07 -6.19593e+06 0.136819 0.8733 0.467576 -0.0355463 -0.467383 0.88334 0.989958 -0.137478 -0.0329041 -6.38737e+06 -1.263e+06 -482573 -1.47978e+07 -2.05924e+06 -1.21109e+07
1227.21 1074.44 609.787 -3.5096e+07 -2.5252e+07 -2.07601e+07 -0.273194 0.833292 0.480614 0.888348 0.0268649 0.458384 0.369056 0.55218 -0.747593 -2.53749e+07 3.15638e+06 53198.2 -3.07178e+07 -5.79673e+06 -2.50153e+07
1277.26 1074.6 584.817 -4.89949e+07 -3.92782e+07 -3.59591e+07 -0.138444 0.98325 0.118543 -0.28948 -0.154644 0.944609 0.947119 0.0964597 0.306041 -3.64871e+07 1.62591e+06 1.12152e+06 -4.86412e+07 -1.03457e+06 -3.91038e+07
1327.31 1074.41 659.785 -3.07771e+07 -2.14221e+07 -1.96632e+07 -0.169054 0.59325 0.787067 0.975345 -0.0142371 0.220225 0.141854 0.804892 -0.576217 -2.1654e+07 1.13906e+06 1.10098e+06 -2.3575e+07 -5.1839e+06 -2.66333e+07
1377.42 1074.36 684.795 -5.962e+07 -4.9025e+07 -4.27757e+07 -0.259401 0.60925 0.74935 -0.0314561 0.770168 -0.637065 -0.965257 -0.188827 -0.180618 -4.39153e+07 2.81347e+06 3.14899e+06 -5.27349e+07 -4.6239e+06 -5.47705e+07
1427.41 1074.65 610.027 -4.84657e+07 -3.51849e+07 -2.37103e+07 -0.0986937 0.991984 0.078914 0.971667 0.113179 -0.207496 -0.214764 0.0561996 -0.975048 -3.47851e+07 1.16172e+06 2.50628e+06 -4.82174e+07 -1.66841e+06 -2.43585e+07
1477.43 1074.61 584.909 -5.17561e+07 -3.76557e+07 -3.5384e+07 -0.0196063 0.995467 0.0930606 0.916212 -0.0193694 0.400225 0.400213 0.0931102 -0.91168 -3.72972e+07 359856 -803127 -5.16089e+07 -1.49908e+06 -3.58897e+07
1527.49 1074.52 609.881 -3.68221e+07 -2.66523e+07 -2.07279e+07 0.0430396 0.97316 0.226067 0.597231 -0.206458 0.775042 0.800914 0.101657 -0.590087 -2.28708e+07 56397.8 -2.89887e+06 -3.62223e+07 -2.59274e+06 -2.51091e+07
1577.73 1074.34 634.481 -6.66104e+06 -5.91618e+06 -270944 0.527779 0.100423 0.843424 0.127817 0.972289 -0.195749 -0.83971 0.211117 0.500318 -2.14314e+06 -1.04025e+06 -2.70325e+06 -5.67208e+06 533191 -5.03295e+06
1627.77 1074.52 460.141 -3.96192e+07 -2.55661e+07 -1.67431e+07 -0.124749 0.985915 -0.111394 -0.66305 0.000681141 0.748575 0.738108 0.167244 0.653626 -2.0978e+07 2.81756e+06 4.06133e+06 -3.89793e+07 2.50786e+06 -2.19711e+07
1677.64 1074.61 435.384 -5.13366e+06 -4.57602e+06 -128725 -0.478788 0.834948 -0.271338 0.862214 0.388975 -0.324478 -0.165379 -0.389308 -0.90614 -4.58222e+06 509253 594010 -4.29074e+06 1.69519e+06 -965448
1727.7 1074.49 410.054 -4.99855e+06 -2.75031e+06 -602321 0.31632 0.894399 -0.316216 0.920844 -0.20937 0.328954 0.22801 -0.39524 -0.88983 -2.86359e+06 -829637 -210923 -4.21324e+06 1.39129e+06 -1.27435e+06
1777.77 1075.08 485.472 -9.91498e+06 -2.6789e+06 -134656 0.0184679 -0.412564 0.910742 0.981268 0.182181 0.0626294 -0.191758 0.892525 0.4082 -2.58781e+06 -380312 -320859 -1.8838e+06 3.64582e+06 -8.25693e+06
1827.84 1074.49 460.674 -1.32657e+07 -3.28845e+06 -1.69298e+06 0.839097 0.454907 -0.298289 -0.54117 0.753758 -0.372805 0.055246 0.474245 0.878658 -1.03084e+07 -3.76662e+06 2.57468e+06 -4.99431e+06 2.01868e+06 -2.94442e+06
1878.02 1074.29 384.904 -9.6274e+06 -7.71706e+06 -4.22146e+06 0.306523 0.798513 -0.518093 -0.476721 0.599895 0.642544 0.823881 0.0500316 0.56455 -5.52381e+06 -323492 1.92926e+06 -8.92639e+06 889051 -7.11573e+06
1928.18 1074.29 410.061 -1.87075e+06 -1.16812e+06 -124197 0.937559 -0.305717 -0.165891 0.347194 0.851293 0.393392 0.020955 -0.426424 0.904281 -1.78529e+06 192064 129063 -1.04397e+06 -438180 -333817
1978.17 1074.53 435.169 -1.29264e+06 -129183 281251 0.970171 -0.184176 0.157632 -0.165976 -0.0307031 0.985652 -0.176693 -0.982414 -0.0603561 -1.21145e+06 279134 -173551 227476 58114.1 -156598
2028.17 1074.71 447.817 10361.2 10361.2 10361.2 1 0 0 0 1 0 0 0 1 10361.2 0 0 10361.2 0 10361.2
2078.97 1074.32 397.902 -1.0828e+07 -6.51527e+06 -2.48503e+06 0.148928 0.980048 0.131631 -0.556884 -0.0268747 0.830155 0.817129 -0.196937 0.541771 -3.91993e+06 -1.27804e+06 1.69963e+06 -1.05013e+07 -986373 -5.40706e+06
2128.41 1074.25 197.431 -2.61785e+07 -2.40082e+07 -2.14939e+07 0.177396 0.983971 -0.0182229 -0.094452 0.0354537 0.994898 0.979597 -0.17477 0.0992273 -2.16638e+07 -809285 251415 -2.60327e+07 -4689.11 -2.39842e+07
2178.53 1075 248.147 -1.69141e+07 -1.17803e+07 -127622 0.372693 0.750052 -0.546372 0.751196 -0.589537 -0.2969 -0.544797 -0.29978 -0.783152 -9.0348e+06 468005 6.0171e+06 -1.36212e+07 4.83961e+06 -6.16594e+06
2228.71 1074.29 147.785 -1.08872e+07 -1.85543e+06 94743.8 0.388991 0.361896 0.847182 0.509209 0.681895 -0.525096 -0.767719 0.63565 0.0809705 -2.07265e+06 -2.22313e+06 -3.09762e+06 -2.25034e+06 -2.66869e+06 -8.32491e+06
2278.57 1073.72 97.9667 -8.02943e+06 -2.20563e+06 -98667.6 0.948512 0.31194 -0.0549344 0.0399477 0.0542372 0.997729 0.314211 -0.948553 0.0389834 -7.23715e+06 -2.35111e+06 329263 -876579 21886.9 -2.22e+06
2328.53 1073.51 98.2638 -4.57402e+06 -1.82035e+06 220802 0.290704 0.578062 0.762454 -0.466683 -0.609991 0.640405 0.835283 -0.541993 0.0924445 -628954 -1.38681e+06 -452734 -2.1409e+06 -1.31594e+06 -3.40372e+06
2378.39 1073.89 -2.06216 -8.52322e+06 -4.20756e+06 30205.9 0.753871 0.441662 0.48643 -0.522599 -0.0456292 0.851356 0.398207 -0.896021 0.196414 -5.98826e+06 -2.94897e+06 -1.25113e+06 -1.64709e+06 -1.67297e+06 -5.06522e+06
2427.94 1074.27 -2.08392 -8.97827e+06 -5.4941e+06 -285179 0.238422 0.0908402 0.966904 -0.132974 0.989292 -0.0601544 -0.962015 -0.114231 0.247949 -871444 496959 -2.0457e+06 -5.45488e+06 -453562 -8.43122e+06
2478.18 1074.23 -2.03787 -5.61444e+07 -4.30477e+07 -3.88528e+07 0.389892 -0.224803 0.892999 -0.505407 0.758395 0.411583 -0.769771 -0.611801 0.182075 -4.25529e+07 3.12348e+06 -5.14786e+06 -4.21394e+07 2.16186e+06 -5.33525e+07
2527.97 1074.25 -31.9595 -1.09484e+08 -9.42919e+07 -9.00727e+07 0.515475 -0.221557 0.827767 0.828065 -0.119711 -0.547702 0.22044 0.967771 0.121756 -9.81236e+07 2.63515e+06 -6.36906e+06 -9.1086e+07 3.28334e+06 -1.04639e+08
2577.74 1074.13 -42.0085 -1.0214e+08 -9.00787e+07 -7.98892e+07 -0.449222 -0.512026 0.73214 0.784248 0.166553 0.597674 -0.427965 0.842668 0.326736 -9.06464e+07 -6.44885e+06 2.54191e+06 -8.60052e+07 7.3268e+06 -9.54559e+07
2627.56 1074.22 -2.02147 -5.86221e+07 -4.70043e+07 -4.53674e+07 0.152068 -0.568233 0.808694 -0.0879422 0.807186 0.58371 -0.98445 -0.159882 0.0727753 -4.56866e+07 1.26153e+06 -1.54599e+06 -5.07137e+07 5.31965e+06 -5.45935e+07
2677.53 1074.25 -12.0732 -5.08648e+07 -4.01115e+07 -3.60459e+07 0.377937 -0.236916 0.895005 0.925393 0.126417 -0.357306 -0.0284924 0.96327 0.267019 -4.16441e+07 851261 -3.66829e+06 -3.69426e+07 3.32586e+06 -4.84353e+07
2727.94 1074.36 -21.9806 -4.41769e+07 -4.2872e+07 -2.55657e+07 0.116663 0.898159 -0.423911 -0.335673 0.437366 0.834287 0.934726 0.0449648 0.352512 -2.7769e+07 590654 5.767e+06 -4.38897e+07 771134 -4.09559e+07
2778.75 1074.32 -30.9113 -1.26535e+07 -7.37535e+06 -105035 -0.65414 -0.00536852 0.756355 0.0218657 0.999423 0.0260045 -0.756058 0.0335488 -0.653645 -5.47797e+06 -202946 6.20436e+06 -7.36732e+06 -137999 -7.28857e+06
2827.15 1074.31 -41.4229 -6.4703e+06 -6.17167e+06 -429633 0.162194 0.967595 0.193529 0.91251 -0.221715 0.343756 0.375525 0.120842 -0.918901 -5.3698e+06 213704 -1.99078e+06 -6.36741e+06 -693528 -1.3344e+06
2876.91 1074.1 -1.75182 -6.78473e+06 -1.48163e+06 79306 0.19565 0.919944 0.339741 0.540164 -0.390239 0.745611 0.818501 0.0376371 -0.573271 -638889 -906403 -1.08493e+06 -5.96742e+06 -1.69113e+06 -1.58075e+06
2927 1074.21 237.675 -3.27398e+06 -1.94268e+06 90683 0.017563 -0.270303 0.962615 0.181314 0.947662 0.262796 -0.983268 0.16992 0.0656534 22799.1 -333407 -153771 -1.98124e+06 369085 -3.16754e+06
2977.51 1074.03 228.278 -4.3988e+06 -42168.7 831261 0.95066 -0.208359 -0.229852 0.0593475 -0.605074 0.793954 -0.304506 -0.768421 -0.562854 -3.8985e+06 1.06733e+06 1.10167e+06 284430 169119 4368.27
3026.96 1074.3 167.605 -1.18031e+06 -340783 7606.96 -0.55013 0.807403 0.213208 0.198386 -0.121644 0.972546 0.811172 0.577325 -0.0932575 -365619 536051 72114.3 -771947 -163276 -375916
3076.66 1074.97 357.155 -2.26668e+06 -1.02116e+06 13060.6 -0.610461 -0.348857 0.711081 0.198098 0.801995 0.563526 -0.766873 0.484874 -0.420479 -877099 -649811 874152 -929592 98113.1 -1.46808e+06
3127.13 1074.51 247.846 -2.849e+06 -1.63859e+06 -490099 0.843873 -0.493816 0.209817 0.51005 0.616963 -0.599337 0.166513 0.612782 0.77251 -2.46871e+06 621588 -66578.6 -1.5025e+06 669086 -1.00649e+06
3176.96 1074.42 387.416 -441148 123019 208640 -0.583892 0.709421 0.394704 0.402782 0.675279 -0.617871 -0.704866 -0.201791 -0.680032 -26782.9 245871 171061 -157428 -146224 74721.7
3227.18 1074.37 227.512 -8.09782e+06 -7.90778e+06 -4.12427e+06 0.795127 0.098948 0.598316 -0.21541 0.968345 0.126125 -0.566897 -0.229168 0.791271 -6.81202e+06 476582 -1.78758e+06 -7.71094e+06 -697331 -5.60692e+06
3277.24 1075.04 468.134 -3.83537e+06 -1.66114e+06 150471 0.749568 -0.381207 0.541137 -0.509219 0.190215 0.839353 -0.4229 -0.90471 -0.0515389 -2.55874e+06 1.31439e+06 -842426 -494294 532984 -2.29301e+06
3327.16 1074.84 458.051 -790316 -669090 108361 -0.46664 -0.624836 0.625962 0.806415 -0.591248 0.010979 0.363238 0.509908 0.779777 -592909 108652 255619 -514277 356540 -243859
3377.51 1074.39 448.08 -9.91871e+06 -1.85927e+06 247563 0.226677 0.969967 -0.0882131 0.889835 -0.243069 -0.386149 -0.395993 0.00903606 -0.918209 -1.94301e+06 -1.77956e+06 927209 -9.44171e+06 672116 -145698
3427.31 1074.36 437.57 -4.6642e+06 -3.26523e+06 496381 0.968038 0.130165 0.214381 -0.0892957 0.977642 -0.190375 -0.234368 0.165147 0.958018 -4.36958e+06 -321870 -1.13492e+06 -3.18634e+06 556099 122874
3477.3 1074.67 677.009 -5.35274e+06 -1.76295e+06 -280444 -0.291117 0.093444 0.952113 0.877636 0.422219 0.226907 -0.380797 0.901665 -0.204925 -1.85221e+06 -411368 1.11069e+06 -589020 -593310 -4.95491e+06
3527.41 1074.54 667.582 -1.86388e+06 -1.05958e+06 99798.7 0.921082 0.389367 -0.00128491 -0.359265 0.851135 0.382749 0.150124 -0.352082 0.923851 -1.71581e+06 -349734 161749 -1.0378e+06 -376711 -70050.6
3577.49 1074.24 657.699 -2.66166e+06 -1.12401e+06 -81953.2 0.638675 0.725286 -0.257011 -0.0713319 0.388375 0.918736 0.766163 -0.568441 0.299782 -1.13953e+06 -1.16611e+06 491742 -1.59616e+06 109051 -1.13193e+06
3627.54 1074.03 647.878 -8.87518e+06 -4.93445e+06 -317625 -0.102491 0.912494 0.396044 0.99186 0.123989 -0.0289929 -0.0755609 0.389848 -0.917774 -4.94948e+06 232548 480125 -7.514e+06 -3.076e+06 -1.66376e+06
3677.77 1074.15 638.054 -1.74512e+07 -5.60393e+06 -165630 -0.435506 0.793996 0.424153 0.829614 0.536899 -0.153232 -0.349392 0.28515 -0.892533 -7.18707e+06 3.55486e+06 3.88434e+06 -1.26306e+07 -5.37395e+06 -3.40309e+06
3727.77 1074.29 627.659 -1.69611e+07 -7.2032e+06 -38968.3 0.950869 0.126471 0.282584 -0.168187 0.977341 0.128521 -0.259927 -0.169734 0.950594 -1.55418e+07 -857389 -4.39213e+06 -7.15288e+06 -1.50467e+06 -1.50861e+06
3777.81 1074.3 627.443 -9.18509e+06 -4.39807e+06 -397471 0.838251 0.496076 0.22637 -0.539335 0.815441 0.210176 -0.0803281 -0.29827 0.951095 -7.73593e+06 -1.89477e+06 -1.21401e+06 -5.2202e+06 -1.67247e+06 -1.0245e+06
3827.9 1074.27 637.176 -5.17662e+06 -3.99793e+06 -996083 0.385458 0.50027 0.77534 -0.390772 0.849703 -0.353979 -0.835894 -0.166537 0.523016 -2.07561e+06 190591 -1.66463e+06 -4.20967e+06 -718654 -3.88536e+06
3877.99 1074.2 647.112 -1.50557e+06 -322379 -310242 0.935907 0.27942 0.21448 -0.106587 -0.355702 0.928502 -0.335733 0.891852 0.303122 -1.35739e+06 -313052 -238741 -405104 -67627.5 -375693
3928.07 1073.96 757.298 -5.19261e+06 -2.72558e+06 -10493.6 -0.389837 0.54198 0.744503 0.916458 0.307497 0.256026 -0.0901716 0.782114 -0.616576 -3.07843e+06 329765 866972 -1.78943e+06 -2.30477e+06 -3.06083e+06
3978.09 1074.29 717.318 -1.25676e+06 87353.5 193844 -0.558392 0.731779 0.390766 0.660147 0.106697 0.74352 0.502399 0.673139 -0.54266 -304864 585243 264254 -584166 -423254 -86530.8
4028.14 1074.45 677.344 -5.12666e+06 -3.16615e+06 -1.24382e+06 0.979093 -0.0838152 -0.185343 0.0430913 0.975947 -0.213705 0.198797 0.201251 0.959155 -4.96957e+06 237793 722314 -3.10207e+06 340612 -1.465e+06
4078.16 1074.44 687.147 -3.3362e+06 -1.0889e+06 95133.3 0.00497834 -0.333779 0.942638 0.646973 0.719852 0.251475 -0.762497 0.608609 0.219529 -400556 -545731 -208742 -900695 865270 -3.02871e+06
4128.33 1074.2 597.433 -6.04016e+06 -2.2511e+06 -70929.4 0.937263 0.262695 -0.229191 -0.167912 0.916303 0.363586 0.305521 -0.302292 0.902927 -5.37615e+06 -1.13428e+06 1.41537e+06 -2.31335e+06 -366943 -672693
4178.26 1074.07 607.462 -8.39933e+06 -3.97693e+06 -1.51401e+06 0.701484 -0.435651 0.564029 -0.237533 0.603246 0.761362 -0.671936 -0.668059 0.319686 -5.0411e+06 2.45708e+06 -2.27881e+06 -3.71706e+06 560665 -5.13212e+06
4228.45 1074.25 567.295 -2.40292e+06 -797847 -137652 0.452314 0.839797 0.300255 -0.0384974 -0.317964 0.947321 0.891028 -0.440045 -0.111489 -602076 -868547 -283568 -1.802e+06 -372335 -934344
4278.53 1074.26 527.461 -3.7576e+06 -2.1332e+06 46798.4 -0.441194 0.498926 0.745936 0.553139 0.805727 -0.211757 -0.706672 0.31918 -0.631457 -1.36073e+06 -134144 1.50738e+06 -2.31547e+06 -1.04392e+06 -2.1678e+06
4328.6 1074.33 437.439 -3.30329e+06 -1.12765e+06 -73392.2 -0.196592 0.945396 0.259956 0.900435 0.0691533 0.429459 0.388032 0.318502 -0.864863 -1.05299e+06 534652 -242616 -2.96523e+06 -825095 -486101
4378.63 1074.45 447.452 -3.45834e+06 -2.8122e+06 -1.14592e+06 0.570917 0.0597797 0.818829 0.771856 -0.378988 -0.510497 0.279809 0.923469 -0.262512 -2.89235e+06 408505 -424455 -1.39351e+06 -435570 -3.1306e+06
4429.13 1074.3 357.565 -1.08741e+07 -7.73897e+06 -672994 0.0791797 -0.562285 0.823144 -0.210066 0.797783 0.565167 -0.974476 -0.217664 -0.0549486 -1.04875e+06 1.63833e+06 174019 -8.39541e+06 1.53558e+06 -9.84189e+06
4478.58 1074.28 267.823 -7.48797e+06 -5.83292e+06 -1.80754e+06 0.878994 -0.407525 -0.247574 0.410841 0.910803 -0.0405848 0.24203 -0.0660397 0.968019 -6.87586e+06 528520 1.30327e+06 -6.09023e+06 -424315 -2.16234e+06
4528.41 1074.55 277.705 -9.74698e+06 -2.55651e+06 -351155 0.328923 -0.620435 0.711948 0.677027 0.680511 0.280249 -0.658365 0.389828 0.643887 -2.37855e+06 901396 -2.61872e+06 -4.98927e+06 3.72971e+06 -5.28683e+06
4578.88 1074.32 87.9236 -8.13178e+06 -7.59154e+06 177690 0.197042 0.950113 -0.241785 -0.637153 0.311538 0.704969 0.745125 0.0151455 0.666753 -3.29895e+06 -13462 3.8856e+06 -8.07744e+06 202562 -4.16924e+06
4628.78 1074.26 48.1405 -9.23687e+07 -8.5349e+07 -5.82532e+07 0.178206 0.983064 -0.0427645 0.914137 -0.181481 -0.362518 -0.364139 0.0255102 -0.930995 -8.19791e+07 -1.48147e+06 9.23927e+06 -9.21153e+07 -348409 -6.18765e+07
4678.76 1074.28 57.9797 -5.46374e+06 -4.72294e+06 -2.82395e+06 0.20431 0.962651 0.177655 0.320745 -0.237297 0.916959 0.924868 -0.130362 -0.357247 -3.12951e+06 -374658 -654327 -5.37717e+06 -38253.2 -4.50396e+06
